Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Revenue_Per_Month,Customer_Value,Service_Count,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn_Probability,Risk_Segment,Retention_Recommendation,Potential_Revenue_Saved
11,76.5,837.95,1,76,2291,69.82916666666667,841.5,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.91,High Risk,Welcome Retention Package,918.0
4,93.5,362.2,1,73,4554,72.44,374.0,5,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0.88,High Risk,Offer 15% Discount,1122.0
28,74.9,2068.55,1,98,5392,71.32931034482759,2097.2000000000003,2,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.96,High Risk,Free Premium Support,898.8000000000001
2,69.6,131.65,1,74,4596,43.88333333333333,139.2,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.845,High Risk,Welcome Retention Package,835.1999999999999
1,50.55,50.55,1,87,3420,25.275,50.55,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.94,High Risk,Welcome Retention Package,606.5999999999999
14,100.55,1415.55,1,72,5224,94.37,1407.7,5,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.905,High Risk,Offer 15% Discount,1206.6
4,74.8,321.9,1,71,5882,64.38,299.2,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.86,High Risk,Welcome Retention Package,897.5999999999999
20,24.45,482.8,1,94,3298,22.99047619047619,489.0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.935,High Risk,Free Online Security,293.4
14,71.0,914.0,1,95,3228,60.93333333333333,994.0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.945,High Risk,Free Online Security,852.0
30,40.3,1172.95,1,94,3016,37.83709677419355,1209.0,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.955,High Risk,Free Online Security,483.59999999999997
3,50.6,155.35,1,83,4800,38.8375,151.8,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.965,High Risk,Welcome Retention Package,607.2
40,84.85,3303.05,1,99,5764,80.56219512195122,3394.0,4,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0.97,High Risk,Offer 15% Discount,1018.1999999999999
2,65.7,134.35,1,96,4265,44.78333333333333,131.4,3,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.915,High Risk,Welcome Retention Package,788.4000000000001
1,70.5,70.5,1,90,4123,35.25,70.5,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.985,High Risk,Welcome Retention Package,846.0
10,94.85,953.45,1,97,3074,86.67727272727274,948.5,5,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0.96,High Risk,Offer 15% Discount,1138.1999999999998
1,19.75,19.75,1,100,4851,9.875,19.75,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.855,High Risk,Welcome Retention Package,237.0
14,65.45,937.6,1,90,2881,62.50666666666667,916.3,4,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.855,High Risk,Free Premium Support,785.4000000000001
58,98.7,5812.6,1,91,4662,98.5186440677966,5724.6,5,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.955,High Risk,Offer 15% Discount,1184.4
1,69.6,69.6,1,79,2412,34.8,69.6,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.99,High Risk,Welcome Retention Package,835.1999999999999
1,78.05,78.05,1,98,3458,39.025,78.05,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.995,High Risk,Welcome Retention Package,936.5999999999999
7,73.6,520.0,1,87,2679,65.0,515.1999999999999,2,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.955,High Risk,Welcome Retention Package,883.1999999999999
9,74.75,706.6,1,82,5003,70.66,672.75,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.975,High Risk,Welcome Retention Package,897.0
1,20.2,20.2,1,81,5355,10.1,20.2,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.92,High Risk,Welcome Retention Package,242.39999999999998
24,93.55,2264.05,1,100,4937,90.562,2245.2,4,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.97,High Risk,Offer 15% Discount,1122.6
2,25.05,56.35,1,77,4810,18.78333333333333,50.1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.955,High Risk,Welcome Retention Package,300.6
1,20.25,20.25,1,85,2783,10.125,20.25,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.86,High Risk,Welcome Retention Package,243.0
13,23.9,300.8,1,82,2967,21.485714285714288,310.7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.865,High Risk,Free Online Security,286.79999999999995
1,85.45,85.45,1,95,4931,42.725,85.45,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1.0,High Risk,Offer 15% Discount,1025.4
25,84.8,2043.45,1,70,4203,78.59423076923078,2120.0,3,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.84,High Risk,Offer 15% Discount,1017.5999999999999
35,75.2,2576.2,1,94,4639,71.5611111111111,2632.0,2,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.95,High Risk,Free Online Security,902.4000000000001
71,49.35,3515.25,1,95,4879,48.82291666666666,3503.85,3,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,0.885,High Risk,Free Online Security,592.2
6,74.9,469.8,1,87,4160,67.11428571428571,449.4,2,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.975,High Risk,Welcome Retention Package,898.8000000000001
15,101.25,1457.25,1,85,3968,91.078125,1518.75,5,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.97,High Risk,Offer 15% Discount,1215.0
37,28.6,973.55,1,82,4429,25.61973684210526,1058.2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.915,High Risk,Free Online Security,343.20000000000005
2,24.35,41.85,1,72,3278,13.95,48.7,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.85,High Risk,Welcome Retention Package,292.20000000000005
29,98.65,2862.75,1,93,4235,95.425,2860.8500000000004,5,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,0.965,High Risk,Offer 15% Discount,1183.8000000000002
5,79.9,343.95,1,90,4324,57.325,399.5,3,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.98,High Risk,Welcome Retention Package,958.8000000000001
28,103.3,2890.65,1,78,4136,99.67758620689656,2892.4,6,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.905,High Risk,Offer 15% Discount,1239.6
11,96.2,1222.05,1,92,3101,101.8375,1058.2,5,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0.99,High Risk,Offer 15% Discount,1154.4
55,104.15,5743.05,1,86,4369,102.55446428571427,5728.25,6,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0.955,High Risk,Offer 15% Discount,1249.8000000000002
24,102.95,2496.7,1,66,5245,99.868,2470.8,6,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0.87,High Risk,Offer 15% Discount,1235.4
1,90.6,90.6,1,92,2540,45.3,90.6,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.995,High Risk,Offer 15% Discount,1087.1999999999998
6,50.8,288.05,1,88,4713,41.15,304.79999999999995,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.965,High Risk,Welcome Retention Package,609.5999999999999
4,90.05,368.1,1,98,3212,73.62,360.2,4,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1.0,High Risk,Offer 15% Discount,1080.6
3,75.85,256.6,1,79,4062,64.15,227.55,2,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.975,High Risk,Welcome Retention Package,910.1999999999999
1,68.5,68.5,1,89,5753,34.25,68.5,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.995,High Risk,Welcome Retention Package,822.0
11,73.5,791.75,1,75,4509,65.97916666666667,808.5,2,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.89,High Risk,Welcome Retention Package,882.0
1,69.95,69.95,1,65,5341,34.975,69.95,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.95,High Risk,Welcome Retention Package,839.4000000000001
5,70.05,346.4,1,84,4944,57.73333333333333,350.25,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.95,High Risk,Welcome Retention Package,840.5999999999999
8,94.0,773.65,1,71,2632,85.96111111111111,752.0,5,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.97,High Risk,Offer 15% Discount,1128.0
22,61.15,1422.05,1,87,4626,61.82826086956521,1345.3,4,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.875,High Risk,Free Premium Support,733.8
29,84.45,2467.1,1,99,2651,82.23666666666666,2449.05,4,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.92,High Risk,Offer 15% Discount,1013.4000000000001
13,75.3,989.45,1,89,4800,70.675,978.9,5,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.94,High Risk,Free Online Security,903.5999999999999
2,66.4,94.55,1,87,4522,31.516666666666666,132.8,4,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.94,High Risk,Welcome Retention Package,796.8000000000001
62,102.0,6529.25,1,87,5090,103.63888888888889,6324.0,6,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,0.845,High Risk,Offer 15% Discount,1224.0
17,90.2,1454.15,1,91,2026,80.78611111111111,1533.4,5,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.925,High Risk,Offer 15% Discount,1082.4
2,49.6,114.7,1,78,3599,38.23333333333333,99.2,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.815,High Risk,Welcome Retention Package,595.2
66,105.95,6975.25,1,86,6117,104.10820895522389,6992.7,6,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0.925,High Risk,Offer 15% Discount,1271.4
3,91.85,257.05,1,91,2704,64.2625,275.54999999999995,4,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.96,High Risk,Offer 15% Discount,1102.1999999999998
1,40.1,40.1,1,93,5434,20.05,40.1,2,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0.875,High Risk,Welcome Retention Package,481.20000000000005
31,73.9,2217.15,1,75,2560,69.2859375,2290.9,2,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.81,High Risk,Free Online Security,886.8000000000001
14,89.8,1129.1,1,81,4107,75.27333333333333,1257.2,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0.965,High Risk,Offer 15% Discount,1077.6
37,96.55,3580.3,1,81,4448,94.21842105263158,3572.35,4,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.965,High Risk,Offer 15% Discount,1158.6
24,101.25,2440.15,1,87,4287,97.606,2430.0,5,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.98,High Risk,Offer 15% Discount,1215.0
1,79.55,79.55,1,81,5082,39.775,79.55,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.99,High Risk,Welcome Retention Package,954.5999999999999
1,89.1,89.1,1,79,2905,44.55,89.1,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,1069.1999999999998
17,94.4,1607.2,1,66,4103,89.28888888888889,1604.8000000000002,5,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.88,High Risk,Offer 15% Discount,1132.8000000000002
19,78.25,1490.95,1,72,3666,74.5475,1486.75,3,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.805,High Risk,Free Online Security,939.0
2,44.15,92.65,1,86,5655,30.883333333333336,88.3,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.975,High Risk,Welcome Retention Package,529.8
8,75.75,606.25,1,92,4174,67.36111111111111,606.0,2,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.94,High Risk,Welcome Retention Package,909.0
1,19.1,19.1,1,84,5890,9.55,19.1,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.9,High Risk,Welcome Retention Package,229.20000000000002
1,80.3,80.3,1,87,4138,40.15,80.3,3,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.98,High Risk,Offer 15% Discount,963.5999999999999
1,74.9,74.9,1,73,5919,37.45,74.9,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.965,High Risk,Welcome Retention Package,898.8000000000001
9,80.85,751.65,1,71,5242,75.16499999999999,727.65,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.895,High Risk,Offer 15% Discount,970.1999999999999
3,24.75,66.95,1,69,3503,16.7375,74.25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.895,High Risk,Welcome Retention Package,297.0
2,79.7,165.0,1,65,3039,55.0,159.4,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.86,High Risk,Welcome Retention Package,956.4000000000001
69,103.95,7446.9,1,86,4283,106.38428571428572,7172.55,6,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.96,High Risk,Offer 15% Discount,1247.4
1,25.1,25.1,1,85,5437,12.55,25.1,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.995,High Risk,Welcome Retention Package,301.20000000000005
6,83.55,477.55,1,91,4242,68.22142857142858,501.3,3,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0.96,High Risk,Offer 15% Discount,1002.5999999999999
17,89.15,1496.9,1,89,5082,83.16111111111111,1515.5500000000002,4,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.955,High Risk,Offer 15% Discount,1069.8000000000002
1,70.45,70.45,1,90,3525,35.225,70.45,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.955,High Risk,Welcome Retention Package,845.4000000000001
58,60.3,3563.8,1,88,4026,60.40338983050848,3497.4,4,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.905,High Risk,Free Premium Support,723.5999999999999
1,24.75,24.75,1,96,3001,12.375,24.75,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.885,High Risk,Welcome Retention Package,297.0
19,103.3,2012.7,1,67,2349,100.635,1962.7,6,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.875,High Risk,Offer 15% Discount,1239.6
3,78.5,242.05,1,71,3567,60.5125,235.5,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.97,High Risk,Welcome Retention Package,942.0
3,19.85,63.75,1,95,3398,15.9375,59.55,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.93,High Risk,Welcome Retention Package,238.20000000000002
3,79.9,260.9,1,97,4367,65.225,239.7,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.995,High Risk,Welcome Retention Package,958.8000000000001
15,58.6,939.7,1,97,2003,58.73125,879.0,4,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.915,High Risk,Free Online Security,703.2
10,98.5,1037.75,1,91,4501,94.3409090909091,985.0,5,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.97,High Risk,Offer 15% Discount,1182.0
38,94.65,3624.3,1,71,3498,92.93076923076924,3596.7000000000003,5,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.805,High Risk,Offer 15% Discount,1135.8000000000002
1,100.25,100.25,1,100,5797,50.125,100.25,5,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0.98,High Risk,Offer 15% Discount,1203.0
16,88.45,1422.1,1,88,5186,83.65294117647058,1415.2,4,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1061.4
1,69.85,69.85,1,97,4548,34.925,69.85,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.0,High Risk,Welcome Retention Package,838.1999999999999
4,79.9,324.3,1,77,4669,64.86,319.6,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.885,High Risk,Welcome Retention Package,958.8000000000001
15,25.4,399.6,1,86,2853,24.975,381.0,2,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.885,High Risk,Free Online Security,304.79999999999995
1,20.9,20.9,1,82,5421,10.45,20.9,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.945,High Risk,Welcome Retention Package,250.79999999999998
1,69.4,69.4,1,65,2404,34.7,69.4,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.945,High Risk,Welcome Retention Package,832.8000000000001
7,74.9,541.15,1,68,5159,67.64375,524.3000000000001,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.93,High Risk,Welcome Retention Package,898.8000000000001
42,74.15,3229.4,1,94,2322,75.10232558139535,3114.3,2,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.945,High Risk,Free Premium Support,889.8000000000001
1,70.1,70.1,1,100,2007,35.05,70.1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.925,High Risk,Welcome Retention Package,841.1999999999999
12,78.3,909.25,1,98,3545,69.9423076923077,939.6,3,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.945,High Risk,Free Premium Support,939.5999999999999
55,96.8,5283.95,1,82,4089,94.35625,5324.0,4,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.965,High Risk,Offer 15% Discount,1161.6
17,94.4,1617.5,1,66,2825,89.86111111111111,1604.8000000000002,5,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.88,High Risk,Offer 15% Discount,1132.8000000000002
1,84.3,84.3,1,78,2172,42.15,84.3,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.945,High Risk,Offer 15% Discount,1011.5999999999999
11,99.55,1131.2,1,71,3172,94.26666666666668,1095.05,5,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.985,High Risk,Offer 15% Discount,1194.6
8,81.25,585.95,1,72,3812,65.10555555555555,650.0,3,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.895,High Risk,Offer 15% Discount,975.0
1,19.95,19.95,1,76,4860,9.975,19.95,1,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.855,High Risk,Welcome Retention Package,239.39999999999998
23,99.25,2186.4,1,76,5338,91.1,2282.75,6,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.9,High Risk,Offer 15% Discount,1191.0
9,79.35,661.25,1,93,4533,66.125,714.15,3,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.97,High Risk,Welcome Retention Package,952.1999999999999
15,79.75,1111.85,1,65,2813,69.490625,1196.25,3,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.805,High Risk,Free Online Security,957.0
30,100.05,3046.15,1,100,4664,98.26290322580644,3001.5,5,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,1200.6
1,69.35,69.35,1,91,5796,34.675,69.35,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.0,High Risk,Welcome Retention Package,832.1999999999999
3,85.8,272.2,1,89,5641,68.05,257.4,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.945,High Risk,Offer 15% Discount,1029.6
1,50.55,50.55,1,95,3357,25.275,50.55,2,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.97,High Risk,Welcome Retention Package,606.5999999999999
1,80.55,80.55,1,91,4273,40.275,80.55,2,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,966.5999999999999
12,84.5,916.9,1,84,4154,70.53076923076922,1014.0,4,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.96,High Risk,Offer 15% Discount,1014.0
22,84.3,1855.65,1,85,5313,80.6804347826087,1854.6,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0.93,High Risk,Offer 15% Discount,1011.5999999999999
27,85.25,2287.25,1,80,5172,81.6875,2301.75,3,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.85,High Risk,Offer 15% Discount,1023.0
10,80.05,830.7,1,76,3740,75.51818181818182,800.5,3,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.96,High Risk,Offer 15% Discount,960.5999999999999
1,20.0,20.0,1,83,3657,10.0,20.0,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.91,High Risk,Welcome Retention Package,240.0
22,48.8,1054.6,1,100,2270,45.85217391304347,1073.6,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.93,High Risk,Free Premium Support,585.5999999999999
1,85.05,85.05,1,96,2975,42.525,85.05,3,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.995,High Risk,Offer 15% Discount,1020.5999999999999
21,102.8,2110.15,1,100,3123,95.9159090909091,2158.8,6,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.875,High Risk,Offer 15% Discount,1233.6
6,99.95,547.65,1,87,3722,78.23571428571428,599.7,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.98,High Risk,Offer 15% Discount,1199.4
