Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Revenue_Per_Month,Customer_Value,Service_Count,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn_Probability,Risk_Segment,Retention_Recommendation,Potential_Revenue_Saved
69,85.4,5869.4,0,62,5976,83.84857142857142,5892.6,4,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.025,Low Risk,VIP Customer Benefits,1024.8000000000002
71,47.6,3377.8,0,22,4795,46.91388888888889,3379.6,4,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0.005,Low Risk,Standard Customer Engagement,571.2
69,19.4,1346.2,0,57,6408,19.231428571428573,1338.6,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0,Low Risk,VIP Customer Benefits,232.79999999999998
48,103.85,4946.05,0,78,4304,100.93979591836737,4984.799999999999,6,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.19,Low Risk,Standard Customer Engagement,1246.1999999999998
45,108.45,4964.7,0,33,5093,107.9282608695652,4880.25,7,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.04,Low Risk,VIP Customer Benefits,1301.4
51,81.0,4085.75,0,34,4121,78.57211538461539,4131.0,3,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.035,Low Risk,Standard Customer Engagement,972.0
72,86.65,6224.8,0,67,4621,85.27123287671233,6238.8,8,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0,Low Risk,Standard Customer Engagement,1039.8000000000002
37,92.95,3415.25,0,42,3462,89.875,3439.15,5,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.0,Low Risk,Standard Customer Engagement,1115.4
71,90.35,6325.25,0,28,6483,87.85069444444444,6414.849999999999,8,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.005,Low Risk,VIP Customer Benefits,1084.1999999999998
66,25.15,1683.6,0,61,6141,25.128358208955223,1659.9,2,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0.0,Low Risk,VIP Customer Benefits,301.79999999999995
51,76.4,3966.3,0,52,6385,76.275,3896.4,5,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0.015,Low Risk,VIP Customer Benefits,916.8000000000001
30,19.55,608.5,0,50,5203,19.62903225806452,586.5,1,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.04,Low Risk,VIP Customer Benefits,234.60000000000002
34,85.35,2896.6,0,78,3818,82.75999999999999,2901.9,3,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.255,Low Risk,Standard Customer Engagement,1024.1999999999998
64,24.8,1514.85,0,55,6281,23.30538461538461,1587.2,2,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0.015,Low Risk,VIP Customer Benefits,297.6
65,103.15,6792.45,0,51,6441,102.91590909090908,6704.75,6,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.025,Low Risk,VIP Customer Benefits,1237.8000000000002
47,100.75,4669.2,0,27,2508,97.275,4735.25,6,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0.04,Low Risk,Standard Customer Engagement,1209.0
67,94.1,6302.8,0,58,4803,92.68823529411765,6304.7,5,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,0.005,Low Risk,Standard Customer Engagement,1129.1999999999998
39,19.35,779.2,0,68,2607,19.48,754.6500000000001,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.0,Low Risk,Standard Customer Engagement,232.20000000000002
14,19.9,283.75,0,34,3854,18.916666666666668,278.6,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.0,Low Risk,Standard Customer Engagement,238.79999999999998
56,101.05,5594.0,0,65,5514,98.140350877193,5658.8,5,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.135,Low Risk,VIP Customer Benefits,1212.6
14,59.1,772.85,0,58,5718,51.52333333333333,827.4,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,0.025,Low Risk,VIP Customer Benefits,709.2
16,55.85,857.8,0,55,2464,50.45882352941176,893.6,3,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0.015,Low Risk,Standard Customer Engagement,670.2
70,106.05,7554.05,0,30,4583,106.3950704225352,7423.5,6,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.03,Low Risk,Standard Customer Engagement,1272.6
72,84.1,5981.65,0,63,4671,81.94041095890411,6055.2,7,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,0.005,Low Risk,Standard Customer Engagement,1009.1999999999999
23,75.3,1702.9,0,49,5903,70.95416666666667,1731.9,2,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.035,Low Risk,VIP Customer Benefits,903.5999999999999
21,24.7,467.15,0,54,5403,21.23409090909091,518.6999999999999,2,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.005,Low Risk,VIP Customer Benefits,296.4
36,55.8,1941.5,0,25,4770,52.472972972972975,2008.8,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.025,Low Risk,Standard Customer Engagement,669.5999999999999
50,39.7,1932.75,0,49,5174,37.89705882352941,1985.0,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0.01,Low Risk,VIP Customer Benefits,476.40000000000003
48,29.5,1423.05,0,36,3194,29.04183673469388,1416.0,1,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.02,Low Risk,Standard Customer Engagement,354.0
50,20.15,970.85,0,27,4263,19.03627450980392,1007.5,1,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.0,Low Risk,Standard Customer Engagement,241.79999999999998
72,79.55,5810.9,0,55,4766,79.60136986301369,5727.599999999999,7,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,0.0,Low Risk,Standard Customer Engagement,954.5999999999999
10,24.8,223.9,0,36,5212,20.35454545454545,248.0,2,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0.055,Low Risk,VIP Customer Benefits,297.6
18,19.65,391.7,0,20,4333,20.61578947368421,353.7,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.0,Low Risk,Standard Customer Engagement,235.79999999999998
9,94.05,811.65,0,42,3475,81.16499999999999,846.4499999999999,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.04,Low Risk,Standard Customer Engagement,1128.6
2,90.75,174.75,0,60,4766,58.25,181.5,4,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.04,Low Risk,Standard Customer Engagement,1089.0
40,78.85,3126.85,0,45,5257,76.26463414634146,3154.0,3,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.05,Low Risk,VIP Customer Benefits,946.1999999999999
69,99.5,6841.45,0,56,4237,97.735,6865.5,5,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,0.04,Low Risk,Standard Customer Engagement,1194.0
18,80.55,1406.65,0,37,5334,74.03421052631579,1449.9,3,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.06,Low Risk,VIP Customer Benefits,966.5999999999999
11,70.2,834.7,0,29,2848,69.55833333333334,772.2,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.03,Low Risk,Standard Customer Engagement,842.4000000000001
55,59.45,3157.0,0,77,5712,56.375,3269.75,3,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0.05,Low Risk,VIP Customer Benefits,713.4000000000001
33,93.35,3092.0,0,40,3348,90.94117647058825,3080.55,5,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0.03,Low Risk,Standard Customer Engagement,1120.1999999999998
46,44.95,2168.9,0,44,2626,46.1468085106383,2067.7000000000003,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.015,Low Risk,Standard Customer Engagement,539.4000000000001
34,26.1,980.35,0,46,2026,28.01,887.4000000000001,2,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.015,Low Risk,Standard Customer Engagement,313.20000000000005
3,20.2,65.95,0,24,4369,16.4875,60.6,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.005,Low Risk,Standard Customer Engagement,242.39999999999998
30,21.25,711.9,0,70,3047,22.96451612903226,637.5,1,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.005,Low Risk,Standard Customer Engagement,255.0
33,59.4,1952.8,0,38,2853,57.43529411764706,1960.2,4,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.005,Low Risk,Standard Customer Engagement,712.8
45,95.0,4368.85,0,27,2719,94.975,4275.0,5,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,0.0,Low Risk,Standard Customer Engagement,1140.0
40,61.9,2647.1,0,52,2520,64.56341463414634,2476.0,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.015,Low Risk,Standard Customer Engagement,742.8
71,118.65,8477.6,0,73,4296,117.74444444444444,8424.15,8,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.025,Low Risk,Standard Customer Engagement,1423.8000000000002
72,64.45,4528.0,0,45,5265,62.02739726027397,4640.400000000001,6,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0,Low Risk,VIP Customer Benefits,773.4000000000001
22,80.15,1790.65,0,42,4732,77.85434782608696,1763.3000000000002,2,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.03,Low Risk,Standard Customer Engagement,961.8000000000001
46,20.2,845.6,0,68,2325,17.99148936170213,929.2,1,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.015,Low Risk,Standard Customer Engagement,242.39999999999998
55,21.0,1210.3,0,24,5046,21.6125,1155.0,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0,Low Risk,VIP Customer Benefits,252.0
1,20.45,20.45,0,38,4845,10.225,20.45,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.015,Low Risk,Standard Customer Engagement,245.39999999999998
12,75.85,854.45,0,70,5942,65.72692307692309,910.2,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,0.135,Low Risk,VIP Customer Benefits,910.1999999999999
31,80.45,2429.1,0,49,4684,75.909375,2493.9500000000003,3,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.03,Low Risk,Standard Customer Engagement,965.4000000000001
67,75.5,5229.45,0,69,5420,76.90367647058824,5058.5,5,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,0.07,Low Risk,VIP Customer Benefits,906.0
1,44.45,44.45,0,74,3498,22.225,44.45,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.34,Low Risk,Standard Customer Engagement,533.4000000000001
41,74.55,3023.55,0,61,2748,71.98928571428571,3056.55,6,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0.005,Low Risk,Standard Customer Engagement,894.5999999999999
42,48.15,2032.3,0,25,2673,47.26279069767442,2022.3,4,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.015,Low Risk,Standard Customer Engagement,577.8
23,19.65,436.9,0,70,5460,18.204166666666666,451.95,1,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.005,Low Risk,VIP Customer Benefits,235.79999999999998
1,20.15,20.15,0,31,3167,10.075,20.15,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.045,Low Risk,Standard Customer Engagement,241.79999999999998
56,106.6,5893.95,0,80,5056,103.40263157894736,5969.599999999999,6,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0.23,Low Risk,VIP Customer Benefits,1279.1999999999998
15,91.0,1430.05,0,48,4602,89.378125,1365.0,4,True,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.085,Low Risk,Standard Customer Engagement,1092.0
12,25.4,313.0,0,71,2219,24.07692307692308,304.79999999999995,2,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0.005,Low Risk,Standard Customer Engagement,304.79999999999995
54,69.95,3871.85,0,57,5077,70.39727272727272,3777.3,5,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,0.0,Low Risk,VIP Customer Benefits,839.4000000000001
7,66.85,458.1,0,43,4858,57.2625,467.94999999999993,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.04,Low Risk,Standard Customer Engagement,802.1999999999999
16,20.15,341.35,0,58,5271,20.079411764705885,322.4,1,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.015,Low Risk,VIP Customer Benefits,241.79999999999998
21,64.85,1336.8,0,51,3302,60.76363636363636,1361.85,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,0.015,Low Risk,Standard Customer Engagement,778.1999999999999
30,74.85,2181.75,0,27,5610,70.37903225806451,2245.5,5,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,0.055,Low Risk,VIP Customer Benefits,898.1999999999999
3,50.5,147.75,0,43,5258,36.9375,151.5,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.025,Low Risk,VIP Customer Benefits,606.0
11,72.9,818.45,0,71,3042,68.20416666666667,801.9000000000001,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.325,Low Risk,Standard Customer Engagement,874.8000000000001
62,115.05,7133.45,0,43,6494,113.22936507936508,7133.099999999999,8,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0.005,Low Risk,VIP Customer Benefits,1380.6
18,19.0,348.8,0,39,5379,18.357894736842105,342.0,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.02,Low Risk,VIP Customer Benefits,228.0
6,19.55,128.6,0,69,2309,18.37142857142857,117.3,1,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.02,Low Risk,Standard Customer Engagement,234.60000000000002
46,101.1,4674.4,0,54,4883,99.45531914893616,4650.599999999999,5,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.015,Low Risk,Standard Customer Engagement,1213.1999999999998
21,84.1,1737.45,0,69,4649,78.97500000000001,1766.1,3,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.655,Medium Risk,5% Discount Offer,1009.1999999999999
68,24.15,1498.85,0,70,5987,21.72246376811594,1642.1999999999998,2,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0.0,Low Risk,VIP Customer Benefits,289.79999999999995
1,50.1,50.1,0,57,5617,25.05,50.1,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.03,Low Risk,VIP Customer Benefits,601.2
25,74.6,1797.75,0,35,4591,69.14423076923077,1865.0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.025,Low Risk,Standard Customer Engagement,895.1999999999999
24,19.75,498.1,0,43,2639,19.924,474.0,1,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0,Low Risk,Standard Customer Engagement,237.0
51,106.8,5498.8,0,33,4640,105.74615384615385,5446.8,6,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.025,Low Risk,Standard Customer Engagement,1281.6
57,84.5,4845.4,0,41,5928,83.54137931034482,4816.5,7,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.005,Low Risk,VIP Customer Benefits,1014.0
15,25.05,369.1,0,43,5218,23.06875,375.75,2,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.0,Low Risk,VIP Customer Benefits,300.6
72,83.7,6096.9,0,36,4592,83.51917808219177,6026.400000000001,7,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.0,Low Risk,Standard Customer Engagement,1004.4000000000001
28,96.6,2684.35,0,43,5530,92.56379310344828,2704.8,5,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0.025,Low Risk,VIP Customer Benefits,1159.1999999999998
70,101.1,6994.8,0,62,4226,98.51830985915493,7077.0,6,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,0.01,Low Risk,Standard Customer Engagement,1213.1999999999998
13,20.2,273.25,0,34,2953,19.517857142857142,262.6,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.0,Low Risk,Standard Customer Engagement,242.39999999999998
59,94.05,5483.9,0,30,5061,91.39833333333333,5548.95,6,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,0.01,Low Risk,VIP Customer Benefits,1128.6
62,81.0,4985.9,0,31,4684,79.14126984126983,5022.0,6,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.0,Low Risk,Standard Customer Engagement,972.0
21,60.25,1258.35,0,25,4870,57.19772727272727,1265.25,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,0.01,Low Risk,Standard Customer Engagement,723.0
2,60.85,111.4,0,54,3796,37.13333333333333,121.7,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.05,Low Risk,Standard Customer Engagement,730.2
1,43.95,43.95,0,20,5684,21.975,43.95,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.105,Low Risk,VIP Customer Benefits,527.4000000000001
4,86.05,308.1,0,55,3653,61.620000000000005,344.2,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.055,Low Risk,Standard Customer Engagement,1032.6
19,20.25,383.65,0,78,5586,19.1825,384.75,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.01,Low Risk,VIP Customer Benefits,243.0
67,19.4,1284.2,0,70,4890,18.88529411764706,1299.8,1,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0.0,Low Risk,Standard Customer Engagement,232.79999999999998
72,102.65,7550.3,0,66,4680,103.42876712328768,7390.8,6,True,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,0.04,Low Risk,Standard Customer Engagement,1231.8000000000002
53,19.9,1110.05,0,61,4157,20.55648148148148,1054.6999999999998,1,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.0,Low Risk,Standard Customer Engagement,238.79999999999998
5,19.55,99.6,0,47,2575,16.599999999999998,97.75,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.045,Low Risk,Standard Customer Engagement,234.60000000000002
71,95.5,6707.15,0,80,6412,93.1548611111111,6780.5,5,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,0.105,Low Risk,VIP Customer Benefits,1146.0
50,84.15,4164.4,0,43,4625,81.6549019607843,4207.5,7,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0.0,Low Risk,Standard Customer Engagement,1009.8000000000001
56,103.2,5873.75,0,55,4478,103.04824561403508,5779.2,6,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.005,Low Risk,Standard Customer Engagement,1238.4
2,50.2,109.25,0,59,4697,36.41666666666666,100.4,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.025,Low Risk,Standard Customer Engagement,602.4000000000001
46,19.95,862.4,0,75,3574,18.348936170212767,917.7,1,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.0,Low Risk,Standard Customer Engagement,239.39999999999998
71,116.25,8564.75,0,47,6124,118.95486111111111,8253.75,8,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.0,Low Risk,VIP Customer Benefits,1395.0
29,31.2,926.2,0,39,4761,30.87333333333333,904.8,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.045,Low Risk,Standard Customer Engagement,374.4
69,24.45,1718.2,0,39,5295,24.545714285714286,1687.05,2,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.0,Low Risk,VIP Customer Benefits,293.4
71,84.2,5956.85,0,33,4753,82.73402777777778,5978.2,7,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.0,Low Risk,Standard Customer Engagement,1010.4000000000001
56,85.65,4824.45,0,70,6500,84.63947368421053,4796.400000000001,7,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.04,Low Risk,VIP Customer Benefits,1027.8000000000002
56,21.2,1238.65,0,23,6473,21.730701754385965,1187.2,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.01,Low Risk,VIP Customer Benefits,254.39999999999998
28,25.55,672.2,0,39,3493,23.179310344827588,715.4,2,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.005,Low Risk,Standard Customer Engagement,306.6
19,20.2,382.2,0,64,3636,19.11,383.8,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.0,Low Risk,Standard Customer Engagement,242.39999999999998
66,63.85,4264.6,0,72,5956,63.650746268656725,4214.1,4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.115,Low Risk,VIP Customer Benefits,766.2
17,61.95,1070.7,0,27,4759,59.48333333333333,1053.15,4,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,0.02,Low Risk,Standard Customer Engagement,743.4000000000001
52,25.75,1345.85,0,21,4676,25.39339622641509,1339.0,2,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0,Low Risk,Standard Customer Engagement,309.0
19,58.2,1045.25,0,73,4033,52.2625,1105.8,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.14,Low Risk,Standard Customer Engagement,698.4000000000001
36,85.85,3003.55,0,64,4898,81.17702702702704,3090.6,7,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,0.05,Low Risk,Standard Customer Engagement,1030.1999999999998
72,104.9,7537.5,0,35,4927,103.25342465753424,7552.8,7,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,0.0,Low Risk,Standard Customer Engagement,1258.8000000000002
34,99.85,3343.15,0,71,5626,95.51857142857143,3394.9,5,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.115,Low Risk,VIP Customer Benefits,1198.1999999999998
