CustomerID,Gender,Tenure_Months,Contract,Monthly_Charges,Total_Charges,Churn_value
5947-SGKCL,Female,15,Month-to-month,105.3499984741211,1559.25,0
5948-UJZLF,Male,2,Month-to-month,49.25,97.0,0
5949-EBSQK,Male,4,Month-to-month,61.45000076293945,229.5500030517578,1
5949-HGVJL,Female,26,Month-to-month,73.05000305175781,1959.5,0
5949-XIKAE,Female,8,Month-to-month,83.55000305175781,680.0499877929688,1
5950-AAAGJ,Male,18,Month-to-month,84.30000305175781,1537.9000244140625,0
5951-AOFIH,Male,33,Month-to-month,66.4000015258789,2245.39990234375,0
5954-BDFSG,Female,72,Two year,107.5,7853.7001953125,0
5955-EPOAZ,Female,6,Month-to-month,20.950000762939453,109.5,0
5955-ERIHD,Male,18,Month-to-month,94.69999694824219,1687.949951171875,1
5956-VKDTT,Female,5,Month-to-month,74.3499984741211,334.79998779296875,1
5956-YHHRX,Male,21,Month-to-month,104.3499984741211,2271.85009765625,0
5959-BELXA,Male,32,Month-to-month,96.1500015258789,3019.25,1
5960-MVTUK,Male,3,Month-to-month,29.75,96.8499984741211,0
5960-WPXQM,Male,1,Month-to-month,79.05000305175781,79.05000305175781,1
5961-VUSRV,Female,12,One year,19.350000381469727,219.35000610351562,0
5965-GGPRW,Male,72,Two year,105.25,7609.75,0
5966-EMAZU,Male,64,One year,108.5,6880.85009765625,0
5968-HYJRZ,Male,47,Two year,24.549999237060547,1160.449951171875,0
5968-VXZLG,Male,2,Month-to-month,46.599998474121094,87.9000015258789,0
5968-XQIVE,Male,72,One year,89.69999694824219,6588.9501953125,0
5970-GHJAW,Male,46,Two year,19.950000762939453,862.4000244140625,0
5973-EJGDP,Male,51,Month-to-month,87.3499984741211,4473.0,0
5975-BAICR,Male,36,One year,63.70000076293945,2188.5,0
5976-JCJRH,Male,10,Month-to-month,70.30000305175781,738.2000122070312,1
5977-CKHON,Female,43,Month-to-month,92.55000305175781,4039.0,0
5980-BDHPY,Male,72,Two year,87.0999984741211,6230.10009765625,0
5980-NOPLP,Female,44,Month-to-month,96.0999984741211,4364.10009765625,1
5981-ITEMU,Male,40,Month-to-month,97.0999984741211,3706.949951171875,1
5981-ZVXOT,Female,35,One year,108.3499984741211,3726.14990234375,0
5982-FPVQN,Female,37,Month-to-month,95.1500015258789,3532.85009765625,0
5982-PSMKW,Female,23,Two year,91.0999984741211,2198.300048828125,0
5982-XMDEX,Female,65,Two year,26.5,1698.550048828125,0
5985-BEHZK,Female,72,One year,105.0,7578.0498046875,0
5985-TBABQ,Female,32,One year,74.75,2282.949951171875,0
5986-WWXDV,Male,39,One year,19.350000381469727,779.2000122070312,0
5989-AXPUC,Female,68,Two year,118.5999984741211,7990.0498046875,0
5989-OMNJE,Female,24,One year,57.599998474121094,1367.75,0
5989-PGKJB,Female,16,Month-to-month,86.25,1340.0999755859375,0
5993-BQHEA,Male,12,One year,20.049999237060547,267.0,0
5993-JSUWV,Female,66,Two year,61.150001525878906,4017.449951171875,0
5995-LFTLE,Male,58,Two year,25.299999237060547,1474.3499755859375,0
5995-OIGLP,Male,12,Month-to-month,56.650001525878906,654.8499755859375,1
5995-SNNEW,Male,23,Month-to-month,104.44999694824219,2184.85009765625,0
5995-WWKKG,Female,37,One year,19.799999237060547,695.0499877929688,0
5996-DAOQL,Male,1,Month-to-month,20.450000762939453,20.450000762939453,0
5996-EBTKM,Female,67,Two year,69.9000015258789,4615.89990234375,0
5996-NRVXR,Male,40,One year,98.1500015258789,4116.7998046875,0
5997-OPVFA,Male,72,Two year,89.05000305175781,6254.4501953125,0
5998-DZLYR,Female,61,Two year,94.3499984741211,5703.0,0
5998-VVEJY,Male,26,Month-to-month,80.5,2088.800048828125,1
5999-LCXAO,Female,1,Month-to-month,29.899999618530273,29.899999618530273,0
6000-APYLU,Male,9,Month-to-month,80.80000305175781,713.0999755859375,1
6000-UKLWI,Male,41,Two year,20.149999618530273,802.3499755859375,0
6005-OBZPH,Female,26,Month-to-month,89.1500015258789,2277.64990234375,1
6007-TCTST,Female,72,Two year,115.80000305175781,8476.5,0
6008-NAIXK,Male,54,One year,55.45000076293945,2966.949951171875,0
6010-DDPPW,Male,70,Two year,25.149999618530273,1940.8499755859375,0
6013-BHCAW,Male,61,Two year,81.0,4976.14990234375,0
6015-VVHHE,Female,5,Month-to-month,83.1500015258789,446.04998779296875,1
6016-LVTJQ,Female,34,Month-to-month,20.649999618530273,716.4000244140625,0
6016-NXBNJ,Male,35,One year,19.149999618530273,638.0,0
6017-PPLPX,Male,20,Month-to-month,70.44999694824219,1470.949951171875,1
6022-KOUQO,Female,2,Month-to-month,29.049999237060547,44.75,0
6022-UGGSO,Female,32,Month-to-month,74.4000015258789,2276.949951171875,1
6023-GSSXW,Female,69,Two year,61.45000076293945,4131.2001953125,0
6023-YEBUP,Male,3,Month-to-month,100.94999694824219,329.95001220703125,1
6024-RUGGH,Male,72,Two year,25.200000762939453,1798.9000244140625,0
6029-CSMJE,Male,17,Month-to-month,25.649999618530273,440.20001220703125,0
6029-WTIPC,Male,37,Month-to-month,101.0999984741211,3744.050048828125,1
6030-REHUX,Female,28,Month-to-month,110.8499984741211,3204.39990234375,0
6032-IGALN,Female,1,Month-to-month,25.100000381469727,25.100000381469727,1
6032-KRXXO,Male,30,Month-to-month,90.25,2755.35009765625,1
6034-YMTOB,Female,5,Month-to-month,75.6500015258789,399.45001220703125,0
6034-ZRYCV,Female,72,Two year,54.20000076293945,3937.449951171875,1
6035-BXTTY,Female,32,Month-to-month,54.650001525878906,1830.0999755859375,0
6035-RIIOM,Female,54,Two year,97.19999694824219,5129.4501953125,0
6036-TTFYU,Female,16,Month-to-month,19.600000381469727,314.45001220703125,0
6038-GCYEC,Female,24,Month-to-month,54.150001525878906,1240.25,1
6040-CGACY,Female,15,Month-to-month,19.600000381469727,299.3999938964844,0
6047-SUHPR,Male,39,One year,59.79999923706055,2343.85009765625,0
6047-YHPVI,Male,5,Month-to-month,69.69999694824219,316.8999938964844,1
6048-NJXHX,Male,41,Two year,19.75,899.4500122070312,0
6048-QBXKL,Female,2,Month-to-month,56.54999923706055,118.25,0
6048-UWKAL,Female,69,Two year,105.4000015258789,6998.9501953125,0
6050-FFXES,Female,69,Two year,105.3499984741211,7240.64990234375,0
6050-IJRHS,Female,70,One year,106.5,7397.0,0
6051-PTVNS,Female,55,One year,19.149999618530273,998.0999755859375,0
6060-DRTNL,Female,5,Month-to-month,84.8499984741211,415.54998779296875,1
6060-QBMGV,Male,70,Two year,19.850000381469727,1433.800048828125,0
6061-GWWAV,Male,41,One year,70.19999694824219,2894.550048828125,0
6061-PQHMK,Female,25,One year,19.899999618530273,527.5,0
6064-PUPMC,Male,23,One year,57.20000076293945,1423.3499755859375,0
6064-ZATLR,Female,27,Two year,52.849998474121094,1498.6500244140625,0
6067-NGCEU,Female,65,Month-to-month,111.05000305175781,7107.0,0
6072-NUQCB,Male,22,One year,20.25,488.25,0
6075-QMNRR,Female,52,Month-to-month,49.75,2535.550048828125,0
6075-SLNIL,Male,38,Month-to-month,95.0999984741211,3691.199951171875,0
6077-BDPXA,Female,3,Month-to-month,70.1500015258789,194.1999969482422,0
6078-VESFR,Male,13,Month-to-month,70.44999694824219,849.0999755859375,0
6080-LNESI,Male,51,Two year,24.75,1234.5999755859375,0
6080-TCMYC,Male,40,Month-to-month,81.19999694824219,3292.300048828125,0
6082-GLJIX,Male,18,Month-to-month,19.25,331.3500061035156,0
6082-OQFBA,Male,23,One year,19.649999618530273,436.8999938964844,0
6086-ESGRL,Female,1,Month-to-month,80.1500015258789,80.1500015258789,1
6087-MVHJH,Female,16,Month-to-month,88.44999694824219,1422.0999755859375,1
6087-YPWHO,Male,72,Two year,68.1500015258789,4808.7001953125,0
6088-BXMRG,Female,32,Month-to-month,98.8499984741211,3089.60009765625,0
6092-QZVPP,Male,36,Month-to-month,79.19999694824219,2854.949951171875,0
6094-ZIVKX,Female,68,One year,54.45000076293945,3674.949951171875,0
6096-EGVTU,Female,64,One year,24.899999618530273,1595.5,0
6097-EQISJ,Female,66,One year,102.44999694824219,6615.14990234375,1
6100-FJZDG,Male,26,One year,20.049999237060547,505.8999938964844,0
6100-QQHEB,Male,17,Month-to-month,92.55000305175781,1515.0999755859375,1
6101-IMRMM,Male,6,Month-to-month,94.5,575.4500122070312,1
6103-BOCOU,Female,26,Month-to-month,80.69999694824219,2193.0,0
6103-LIANB,Male,59,Two year,99.5,5861.75,0
6103-QCKFX,Female,44,Month-to-month,56.25,2419.550048828125,0
6108-OQZDQ,Female,4,Month-to-month,97.94999694824219,384.5,1
6110-OHIHY,Male,3,Month-to-month,79.25,267.6000061035156,1
6112-KTHFQ,Female,13,Month-to-month,19.299999237060547,279.29998779296875,0
6114-TCFID,Female,29,One year,39.5,1082.75,0
6115-ZTBFQ,Female,72,Two year,65.5,4919.7001953125,0
6116-RFVHN,Female,34,Month-to-month,100.44999694824219,3414.64990234375,0
6119-SPUDB,Male,46,Two year,38.25,1755.3499755859375,0
6120-RJKLU,Female,62,Two year,79.94999694824219,4819.75,0
6121-TNHBO,Female,63,One year,83.0,5243.0498046875,0
6121-VZNQB,Female,1,Month-to-month,19.100000381469727,19.100000381469727,1
6122-EFVKN,Male,24,Two year,35.75,830.7999877929688,0
6122-LJADA,Male,70,Two year,90.1500015258789,6237.0498046875,0
6124-ACRHJ,Female,1,Month-to-month,19.75,19.75,0
6127-ISGTU,Female,16,Month-to-month,84.94999694824219,1378.25,1
6127-IYJOZ,Male,1,Month-to-month,45.849998474121094,45.849998474121094,0
6128-AQBMT,Male,41,Month-to-month,53.95000076293945,2215.39990234375,0
6128-CZOMY,Female,1,Month-to-month,45.650001525878906,45.650001525878906,1
6128-DAFVY,Female,56,Month-to-month,44.849998474121094,2564.949951171875,0
6131-FOYAS,Male,35,Month-to-month,59.599998474121094,2094.89990234375,0
6131-IUNXN,Female,19,Month-to-month,20.200000762939453,382.20001220703125,0
6131-JLWZM,Female,13,Month-to-month,20.299999237060547,275.3999938964844,0
6133-OZILE,Female,18,Month-to-month,35.20000076293945,607.2999877929688,0
6134-KWTBV,Male,62,Two year,23.399999618530273,1429.6500244140625,0
6135-OZQVA,Female,7,Month-to-month,53.650001525878906,404.3500061035156,0
6137-MFAJN,Female,48,Month-to-month,44.79999923706055,2104.550048828125,0
6137-NICCO,Female,6,Month-to-month,94.05000305175781,518.75,0
6139-ZZRBQ,Male,64,Two year,20.049999237060547,1198.050048828125,0
6140-QNRQQ,Male,1,Month-to-month,71.55000305175781,71.55000305175781,1
6141-OOXUQ,Male,1,Month-to-month,19.649999618530273,19.649999618530273,1
6142-VSJQO,Female,1,Month-to-month,44.349998474121094,44.349998474121094,1
6143-JQKEA,Male,10,Month-to-month,45.79999923706055,436.20001220703125,0
6145-NNPNO,Female,1,Month-to-month,44.150001525878906,44.150001525878906,0
6147-CBCRA,Female,33,Month-to-month,20.049999237060547,669.4500122070312,0
6152-ONASV,Female,68,One year,58.25,3975.699951171875,0
6156-UZDLF,Female,26,One year,87.1500015258789,2274.10009765625,0
6158-DWPZT,Male,9,One year,24.100000381469727,259.79998779296875,1
6158-HDPXZ,Male,1,Month-to-month,25.350000381469727,25.350000381469727,0
6161-ERDGD,Male,71,One year,85.44999694824219,6300.85009765625,0
6161-UUUTA,Male,3,Month-to-month,79.9000015258789,260.8999938964844,1
6164-HAQTX,Male,71,Two year,53.95000076293945,3888.64990234375,0
6164-HXUGH,Female,6,Month-to-month,19.850000381469727,119.30000305175781,0
6166-ILMNY,Female,2,Month-to-month,69.75,144.5500030517578,1
6166-YIPFO,Male,72,Two year,64.69999694824219,4746.0498046875,0
6168-WFVVF,Female,3,Month-to-month,70.30000305175781,235.5,1
6168-YBYNP,Male,59,Month-to-month,111.3499984741211,6519.75,0
6169-PGNCD,Female,57,Two year,74.30000305175781,4166.35009765625,0
6169-PPETC,Male,35,Two year,20.5,759.3499755859375,0
6171-ZTVYB,Male,43,Month-to-month,66.25,2907.35009765625,0
6172-FECYY,Male,49,Month-to-month,84.5,4254.85009765625,1
6173-GOLSU,Male,67,Month-to-month,94.6500015258789,6079.0,0
6173-ITPWD,Male,47,Month-to-month,83.3499984741211,4065.0,1
6174-NRBTZ,Male,46,One year,30.75,1489.300048828125,0
6175-IRFIT,Male,5,Month-to-month,78.75,426.3500061035156,0
6176-YJWAS,Male,72,Two year,97.94999694824219,7114.25,0
6177-PEVRA,Female,48,Two year,55.5,2627.35009765625,0
6178-KFNHS,Female,12,Month-to-month,78.30000305175781,909.25,1
6179-GJPSO,Female,43,Month-to-month,108.1500015258789,4600.7001953125,1
6180-YBIQI,Male,5,Month-to-month,24.299999237060547,100.19999694824219,0
6181-AXXYF,Male,72,Two year,24.75,1859.0999755859375,0
6184-DYUOB,Female,3,Month-to-month,19.600000381469727,55.25,0
6185-TASNN,Male,1,Month-to-month,46.29999923706055,46.29999923706055,0
6188-UXBBR,Female,38,One year,20.25,814.75,0
6194-HBGQN,Male,51,One year,81.1500015258789,4126.2001953125,0
6195-MELTI,Male,57,One year,54.650001525878906,3134.699951171875,0
6196-HBOBZ,Male,65,Two year,99.3499984741211,6347.5498046875,0
6198-PNNSZ,Female,56,One year,109.80000305175781,6109.64990234375,0
6198-RTPMF,Female,17,Month-to-month,92.5999984741211,1579.699951171875,0
6198-ZFIOJ,Female,5,Month-to-month,75.5999984741211,402.5,0
6199-IPCAO,Female,29,Two year,26.100000381469727,692.5499877929688,0
6199-IWKGC,Female,46,One year,100.25,4753.85009765625,0
6202-DYYFX,Female,22,One year,76.0,1783.5999755859375,0
6202-JVYEU,Male,9,One year,19.899999618530273,164.60000610351562,0
6203-HBZPA,Male,52,Two year,63.900001525878906,3334.949951171875,0
6204-IEUXJ,Female,3,Month-to-month,80.0999984741211,217.5500030517578,1
6207-WIOLX,Female,25,Month-to-month,58.599998474121094,1502.6500244140625,1
6210-KBBPI,Male,9,Month-to-month,99.44999694824219,919.4000244140625,1
6211-WHMYA,Female,64,Month-to-month,43.849998474121094,2751.0,0
6211-WWLTF,Male,63,Two year,99.69999694824219,6330.39990234375,0
6212-ATMLK,Female,50,Month-to-month,95.69999694824219,4729.75,0
6214-EDAKZ,Female,22,Month-to-month,55.150001525878906,1206.050048828125,1
6215-NQCPY,Male,15,Month-to-month,99.69999694824219,1566.75,0
6217-KDYWC,Male,57,Two year,19.600000381469727,1170.550048828125,0
6217-TOWGS,Female,17,Month-to-month,75.4000015258789,1322.550048828125,0
6218-KNUBD,Male,6,Month-to-month,59.45000076293945,357.6000061035156,0
6221-AVQYL,Male,2,Month-to-month,73.25,131.0500030517578,1
6223-DHJGV,Female,42,One year,20.649999618530273,958.0999755859375,0
6227-FBDXH,Male,69,One year,99.5,6841.4501953125,0
6227-HWPWX,Female,15,Month-to-month,69.0,994.7999877929688,1
6229-LSCKB,Male,6,Month-to-month,79.69999694824219,497.6000061035156,0
6229-UOLQL,Male,56,One year,52.0,2884.89990234375,0
6230-BSUXY,Female,1,Month-to-month,85.0,85.0,1
6231-WFGFH,Male,4,Month-to-month,20.5,77.5999984741211,0
6233-HXJMX,Female,45,Month-to-month,89.30000305175781,4192.14990234375,0
6234-PFPXL,Male,22,Month-to-month,95.9000015258789,2234.949951171875,0
6234-RAAPL,Female,72,Two year,99.9000015258789,7251.7001953125,0
6235-VDHOM,Female,5,Month-to-month,28.450000762939453,131.0500030517578,1
6240-EURKS,Female,18,Month-to-month,35.0,553.0,1
6242-FEGFD,Male,66,Two year,96.5999984741211,6424.25,0
6242-MBHPK,Female,23,Month-to-month,95.0999984741211,2326.050048828125,0
6242-SGYTS,Male,62,One year,94.94999694824219,5791.85009765625,0
6243-OZGFH,Female,23,Month-to-month,44.95000076293945,996.8499755859375,0
6244-BESBM,Male,69,Two year,95.19999694824219,6671.7001953125,0
6248-BSHKG,Male,61,One year,20.399999618530273,1226.449951171875,0
6248-TKCQV,Female,70,Two year,80.5999984741211,5460.2001953125,0
6250-CGGUN,Male,54,One year,84.4000015258789,4484.0498046875,0
6252-DFGTK,Female,37,One year,68.0999984741211,2479.25,0
6253-GNHWH,Female,71,Two year,71.0999984741211,5224.9501953125,0
6253-WRFHY,Male,13,One year,64.75,877.3499755859375,0
6257-DTAYD,Male,71,Two year,104.1500015258789,7365.2998046875,0
6257-RJOHI,Male,4,Month-to-month,50.79999923706055,202.3000030517578,0
6258-NGCNG,Male,7,Month-to-month,23.5,173.0,0
6258-PVZWJ,Male,68,Two year,90.80000305175781,6302.85009765625,0
6259-WJQLC,Male,32,Month-to-month,81.0999984741211,2619.25,0
6260-ONULR,Male,1,Month-to-month,62.79999923706055,62.79999923706055,0
6260-XLACS,Male,4,One year,19.700000762939453,117.80000305175781,0
6261-LHRTG,Female,26,Month-to-month,54.75,1406.9000244140625,0
6261-RCVNS,Female,42,One year,73.9000015258789,3160.550048828125,1
6265-FRMTQ,Male,31,Two year,20.399999618530273,609.0999755859375,0
6265-SXWBU,Male,69,One year,95.75,6511.25,0
6266-QHOJZ,Female,65,One year,89.8499984741211,5844.64990234375,0
6267-DCFFZ,Female,30,Month-to-month,90.05000305175781,2627.199951171875,0
6270-OMFIW,Male,60,One year,94.4000015258789,5610.25,1
6275-YDUVO,Female,2,Month-to-month,86.19999694824219,178.6999969482422,1
6278-FEPBZ,Female,9,Month-to-month,20.25,186.14999389648438,0
6281-FKEWS,Female,44,One year,49.04999923706055,2265.0,0
6283-GITPX,Male,71,Two year,76.9000015258789,5522.7001953125,0
6284-AHOOQ,Male,22,Month-to-month,90.5,1910.5999755859375,1
6284-KMNUF,Female,56,One year,98.0,5270.60009765625,0
6285-FTQBF,Male,72,Two year,25.549999237060547,1867.699951171875,0
6286-SUUWT,Male,1,Month-to-month,19.950000762939453,19.950000762939453,0
6286-ZHAOK,Female,20,Month-to-month,25.549999237060547,507.3999938964844,0
6288-CHQJB,Female,54,Two year,69.94999694824219,3871.85009765625,0
6288-LBEAR,Female,23,Month-to-month,79.0999984741211,1783.75,0
6289-CPNLD,Male,33,One year,73.9000015258789,2405.050048828125,1
6292-TOSSS,Male,50,Two year,24.899999618530273,1195.25,0
6295-OSINB,Male,72,Two year,109.6500015258789,7880.25,0
6296-DDOOR,Female,19,One year,58.20000076293945,1045.25,0
6297-NOOPG,Female,70,Two year,110.5,7752.0498046875,0
6298-QDFNH,Male,22,Month-to-month,79.3499984741211,1730.3499755859375,1
6300-BWMJX,Female,59,Month-to-month,93.3499984741211,5386.5,0
6302-JGYRJ,Male,31,One year,79.44999694824219,2587.699951171875,1
6303-KFWSL,Female,29,One year,55.25,1620.199951171875,0
6304-IJFSQ,Male,3,Month-to-month,49.900001525878906,130.10000610351562,1
6305-YLBMM,Male,69,One year,104.05000305175781,7262.0,1
6308-CQRBU,Female,71,Two year,109.25,7707.7001953125,0
6311-UEUME,Female,29,Month-to-month,78.9000015258789,2384.14990234375,1
6313-GIDIT,Male,53,Month-to-month,54.45000076293945,2854.550048828125,1
6317-YPKDH,Female,1,Month-to-month,29.950000762939453,29.950000762939453,1
6319-IEJWJ,Male,20,Month-to-month,90.19999694824219,1776.550048828125,1
6319-QSUSR,Female,11,Month-to-month,19.700000762939453,216.1999969482422,0
6322-HRPFA,Male,49,Month-to-month,59.599998474121094,2970.300048828125,0
6322-PJJDJ,Male,49,Two year,94.80000305175781,4690.64990234375,0
6323-AYBRX,Male,59,Two year,19.350000381469727,1099.5999755859375,1
6326-MTTXK,Male,8,Month-to-month,100.8499984741211,819.5499877929688,1
6328-ZPBGN,Female,11,Month-to-month,95.1500015258789,997.6500244140625,1
6330-JKLPC,Male,11,Month-to-month,80.5,896.9000244140625,1
6331-EWIEB,Male,20,Month-to-month,85.25,1734.5,1
6331-LWDTQ,Male,10,Month-to-month,72.1500015258789,794.25,1
6332-FBZRI,Male,67,One year,69.3499984741211,4653.25,0
6333-YDVLT,Male,65,One year,110.0,7138.64990234375,0
6338-AVWCY,Male,3,Month-to-month,40.150001525878906,130.75,1
6339-DKLMK,Female,13,Month-to-month,31.649999618530273,389.95001220703125,0
6339-RZCBJ,Male,48,Two year,78.9000015258789,3771.5,0
6339-TBELP,Male,71,Two year,86.4000015258789,6172.0,0
6339-YPSAH,Male,9,Month-to-month,73.80000305175781,704.2999877929688,0
6340-DACFT,Female,50,Two year,20.549999237060547,1070.25,0
6341-AEVKX,Female,62,One year,104.30000305175781,6613.64990234375,0
6341-JVQGF,Female,31,One year,81.1500015258789,2545.75,0
6344-SFJVH,Female,20,Month-to-month,24.899999618530273,505.95001220703125,0
6345-FZOQH,Male,69,Two year,19.899999618530273,1363.449951171875,0
6345-HOVES,Male,34,Month-to-month,25.049999237060547,852.7000122070312,0
6345-ULYRW,Male,44,One year,88.4000015258789,3912.89990234375,1
6347-DCUIK,Male,10,Month-to-month,74.1500015258789,811.7999877929688,1
6348-SNFUS,Male,72,Two year,55.45000076293945,4179.2001953125,0
6349-JDHQP,Female,53,Two year,19.850000381469727,1049.5999755859375,0
6350-XFYGW,Male,4,Month-to-month,94.75,422.3999938964844,0
6351-SCJKT,Male,3,Month-to-month,41.349998474121094,107.25,0
6352-GIGGQ,Male,67,One year,88.80000305175781,5903.14990234375,0
6352-TWCAU,Female,35,Month-to-month,86.44999694824219,3029.10009765625,1
6353-BRMMA,Female,54,Month-to-month,104.0999984741211,5645.7998046875,0
6356-ELRKD,Female,1,Month-to-month,95.5999984741211,95.5999984741211,1
6357-JJPQT,Female,3,Month-to-month,80.5,232.35000610351562,0
6358-LYNGM,Male,1,Month-to-month,74.9000015258789,74.9000015258789,1
6360-SVNWV,Female,31,Month-to-month,73.55000305175781,2094.64990234375,0
6362-QHAFM,Male,42,One year,108.30000305175781,4586.14990234375,0
6365-HITVU,Female,71,Two year,87.25,6328.7001953125,0
6365-MTGZX,Male,24,Month-to-month,96.0,2122.449951171875,1
6366-XIVKZ,Female,13,Month-to-month,63.150001525878906,816.7999877929688,0
6366-ZGQGL,Male,1,Month-to-month,24.799999237060547,24.799999237060547,1
6368-NWMCE,Female,38,Month-to-month,68.1500015258789,2656.300048828125,0
6368-TZZDT,Male,4,Two year,19.5,96.8499984741211,0
6369-MCAKO,Female,68,Two year,89.05000305175781,6185.7998046875,0
6370-ZVHDV,Female,61,Two year,25.299999237060547,1554.9000244140625,0
6371-NZYEG,Male,16,Two year,64.25,1024.0,0
6372-RFVNS,Female,1,Month-to-month,78.80000305175781,78.80000305175781,1
6374-AFWOX,Male,46,Two year,65.6500015258789,3047.14990234375,0
6374-NTQLP,Male,72,Two year,104.0999984741211,7447.7001953125,0
6376-GAHQE,Male,4,Month-to-month,77.8499984741211,299.20001220703125,1
6377-KSLXC,Male,5,Month-to-month,19.950000762939453,107.05000305175781,0
6377-WHAOX,Female,60,Month-to-month,106.1500015258789,6411.25,0
6379-RXJRQ,Male,10,Month-to-month,70.0999984741211,659.6500244140625,1
6380-ARCEH,Male,1,Month-to-month,20.200000762939453,20.200000762939453,0
6383-ZTSIW,Female,39,One year,99.0999984741211,3877.949951171875,0
6384-VMJHP,Female,72,Two year,73.0,5265.2001953125,0
6386-SZZKH,Female,49,Two year,107.94999694824219,5293.2001953125,1
6388-TABGU,Male,62,One year,56.150001525878906,3487.949951171875,0
6390-DSAZX,Female,1,Month-to-month,73.5999984741211,73.5999984741211,1
6393-WRYZE,Female,34,Month-to-month,97.6500015258789,3207.550048828125,1
6394-HHHZM,Male,3,Month-to-month,20.700000762939453,57.5,0
6394-MFYNG,Female,48,Month-to-month,107.4000015258789,5121.2998046875,1
6397-JNZZG,Female,43,Month-to-month,55.54999923706055,2342.199951171875,1
6400-BWQKW,Female,6,Month-to-month,79.05000305175781,434.5,1
6402-EJMWF,Male,4,Month-to-month,55.29999923706055,238.5,0
6402-SSEJG,Female,25,One year,61.04999923706055,1540.199951171875,0
6402-ZFPPI,Female,25,Month-to-month,102.80000305175781,2660.199951171875,1
6407-GSJNL,Female,51,Two year,24.950000762939453,1288.0,0
6407-UTSLV,Female,2,Month-to-month,83.80000305175781,163.6999969482422,0
6408-OTUBZ,Female,66,One year,104.55000305175781,6779.0498046875,0
6408-WHTEF,Male,72,Two year,89.4000015258789,6376.5498046875,0
6410-LEFEN,Female,9,Month-to-month,45.150001525878906,416.45001220703125,1
6413-XKKPU,Male,17,Month-to-month,89.4000015258789,1539.449951171875,1
6416-JNVRK,Female,46,One year,55.650001525878906,2688.85009765625,0
6416-TVAIH,Male,1,Month-to-month,68.5,68.5,1
6416-YJTTB,Male,11,Month-to-month,79.5,795.6500244140625,0
6418-HNFED,Male,51,Two year,83.25,4089.449951171875,0
6418-PIQSP,Female,62,Two year,81.0,4985.89990234375,0
6419-ZTTLE,Male,23,One year,20.75,485.20001220703125,0
6421-SZVEM,Female,28,One year,82.8499984741211,2320.800048828125,0
6424-ELEYH,Female,3,Month-to-month,74.75,229.5,1
6425-JWTDV,Male,48,Two year,19.25,855.0999755859375,0
6425-YQLLO,Female,66,One year,105.94999694824219,6975.25,1
6427-FEFIG,Female,24,Two year,78.5999984741211,1846.6500244140625,0
6429-SHBCB,Male,19,Month-to-month,69.5999984741211,1394.550048828125,0
6432-TWQLB,Male,5,Month-to-month,85.4000015258789,401.1000061035156,1
6434-TTGJP,Male,10,Two year,53.70000076293945,521.0,0
6435-SRWBJ,Female,5,Month-to-month,82.75,417.75,0
6435-VWCCY,Male,65,Two year,92.69999694824219,5968.39990234375,0
6437-UDQJM,Female,72,Two year,84.0999984741211,6129.64990234375,0
6437-UKHMV,Female,7,Month-to-month,79.69999694824219,586.0499877929688,1
6439-GTPCA,Female,45,Month-to-month,87.25,3941.699951171875,1
6439-LAJXL,Male,9,Month-to-month,68.94999694824219,593.8499755859375,0
6439-PKTRR,Female,70,Two year,80.69999694824219,5617.9501953125,0
6440-DKQGE,Male,30,One year,64.5,1929.949951171875,0
6445-TNRXS,Male,68,Two year,114.69999694824219,7849.85009765625,0
6447-EGDIV,Female,31,One year,20.950000762939453,683.25,0
6447-GORXK,Male,31,Month-to-month,25.0,789.2000122070312,0
6457-GIRWB,Male,1,Month-to-month,69.3499984741211,69.3499984741211,1
6457-USBER,Male,1,Month-to-month,80.80000305175781,80.80000305175781,1
6458-CYIDZ,Female,5,Month-to-month,80.69999694824219,374.79998779296875,0
6461-PPAXN,Female,35,One year,54.95000076293945,1916.0,0
6461-SZMCV,Female,71,Two year,87.94999694824219,6365.35009765625,0
6463-HHXJR,Female,71,Two year,100.5,7030.64990234375,0
6463-MVYRY,Female,57,Two year,69.8499984741211,4003.0,0
6464-KEXXH,Male,8,Month-to-month,25.25,186.3000030517578,0
6465-GSRCL,Female,67,One year,106.5999984741211,7244.7001953125,0
6467-CHFZW,Male,47,Month-to-month,99.3499984741211,4749.14990234375,1
6469-MRVET,Male,1,One year,20.200000762939453,20.200000762939453,0
6469-QJKZW,Female,4,Month-to-month,20.149999618530273,91.4000015258789,0
6473-ULUHT,Male,16,Month-to-month,84.9000015258789,1398.25,0
6474-FVJLC,Male,2,Month-to-month,86.0,165.4499969482422,1
6475-VHUIZ,Female,23,Month-to-month,54.25,1221.550048828125,0
6476-EPYZR,Male,12,Month-to-month,20.5,255.5,0
6476-YHMGA,Female,15,Month-to-month,76.5,1155.5999755859375,0
6478-HRRCZ,Male,32,One year,70.5,2201.75,0
6479-OAUSD,Male,25,One year,19.899999618530273,510.79998779296875,0
6479-SZPLM,Male,36,Two year,19.450000762939453,754.5,0
6479-VDGRK,Female,72,Two year,85.30000305175781,6129.2001953125,0
6480-YAGIY,Male,45,One year,112.19999694824219,5031.85009765625,0
6481-ESCNL,Female,29,Month-to-month,100.55000305175781,2878.75,0
6481-LXPWL,Male,56,One year,36.099998474121094,1971.5,0
6481-OGDOO,Male,67,One year,90.5999984741211,6056.14990234375,1
