CustomerID,Count,Country,State,City,Zip_Code,Lat_Long,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Reason,Column1
5736-YEJAX,1,United States,California,Hemet,92543,"33.739415, -116.968339",33.73941421508789,-116.96833801269531,Male,False,False,False,69,True,True,DSL,True,True,True,True,True,False,Two year,True,Credit card (automatic),79.44999694824219,5502.5498046875,No,0,28,5189,,
5740-YHGTW,1,United States,California,Los Angeles,90041,"34.137412, -118.207607",34.137413024902344,-118.20760345458984,Male,False,True,True,70,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Credit card (automatic),97.55000305175781,6669.0498046875,No,0,49,4551,,1.0
5743-KHMNA,1,United States,California,Berkeley,94705,"37.858898, -122.240512",37.8588981628418,-122.24050903320312,Male,False,False,False,71,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),25.549999237060547,1898.0999755859375,No,0,27,6305,,
5747-PMBSQ,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886924743652344,-117.15216064453125,Male,True,True,False,10,True,False,Fiber optic,False,True,True,True,True,False,Month-to-month,True,Mailed check,92.5,934.0999755859375,Yes,1,77,2415,Lack of affordable download/upload speed,1.0
5748-RNCJT,1,United States,California,Sacramento,95820,"38.53508, -121.444144",38.53507995605469,-121.44414520263672,Male,False,False,False,69,True,True,Fiber optic,False,False,True,True,True,True,Two year,True,Bank transfer (automatic),106.5,7348.7998046875,Yes,1,81,4859,Competitor offered higher download speeds,
5751-USDBL,1,United States,California,Soda Springs,95728,"39.279068, -120.414275",39.27906799316406,-120.41427612304688,Male,False,True,True,46,True,False,DSL,True,False,True,True,True,True,Two year,False,Mailed check,81.0,3846.35009765625,No,0,57,4280,,
5753-QQWPW,1,United States,California,Aliso Viejo,92656,"33.571259, -117.731917",33.571258544921875,-117.73191833496094,Female,False,False,False,28,True,False,DSL,True,True,False,True,False,False,One year,True,Electronic check,59.900001525878906,1654.699951171875,No,0,69,4131,,
5756-JYOJT,1,United States,California,Santa Ana,92706,"33.765893, -117.881533",33.765892028808594,-117.88153076171875,Female,False,False,False,11,True,False,DSL,False,False,True,True,False,True,One year,False,Credit card (automatic),64.9000015258789,697.25,No,0,49,3206,,
5756-OZRIO,1,United States,California,Riverside,92504,"33.9108, -117.398153",33.91080093383789,-117.39815521240234,Male,True,True,False,61,True,True,DSL,False,True,False,False,False,True,One year,False,Bank transfer (automatic),64.05000305175781,3902.60009765625,No,0,29,4001,,
5759-RCVCB,1,United States,California,Orange,92869,"33.792791, -117.789749",33.792789459228516,-117.78974914550781,Female,False,False,False,3,False,,DSL,False,False,False,False,True,False,Month-to-month,False,Credit card (automatic),35.20000076293945,108.94999694824219,Yes,1,100,5450,Attitude of service provider,
5760-FXFVO,1,United States,California,Pleasant Grove,95668,"38.833554, -121.498102",38.833553314208984,-121.49810028076172,Male,False,False,False,6,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,True,Electronic check,78.94999694824219,494.95001220703125,No,0,35,4093,,1.0
5760-IFJOZ,1,United States,California,Richgrove,93261,"35.809921, -119.127437",35.80992126464844,-119.12743377685547,Male,False,False,False,3,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Mailed check,107.94999694824219,313.6000061035156,No,0,77,3449,,1.0
5760-WRAHC,1,United States,California,Fontana,92336,"34.136367, -117.460803",34.13636779785156,-117.46080017089844,Female,True,False,False,22,True,False,DSL,True,False,True,True,False,True,Month-to-month,True,Mailed check,69.75,1545.4000244140625,No,0,32,3509,,
5762-TJXGK,1,United States,California,Wheatland,95692,"39.043387, -121.409837",39.04338836669922,-121.40983581542969,Female,False,False,False,52,False,,DSL,True,True,True,False,True,True,Two year,True,Bank transfer (automatic),58.75,3038.550048828125,No,0,21,5122,,
5766-FTRTS,1,United States,California,El Segundo,90245,"33.917145, -118.401554",33.917144775390625,-118.40155029296875,Male,False,True,False,72,True,False,DSL,True,True,True,True,True,True,Two year,False,Mailed check,84.44999694824219,6033.10009765625,No,0,50,6297,,
5766-XQXMQ,1,United States,California,Princeton,95970,"39.424957, -122.039307",39.424957275390625,-122.039306640625,Female,False,False,False,29,True,False,DSL,True,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),68.8499984741211,1970.5,Yes,1,79,5449,Competitor made better offer,
5766-ZJYBB,1,United States,California,Brisbane,94005,"37.684694, -122.40712",37.6846923828125,-122.40711975097656,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.399999618530273,19.399999618530273,Yes,1,66,4152,Service dissatisfaction,
5774-QPLTF,1,United States,California,El Nido,95317,"37.127386, -120.506422",37.127384185791016,-120.50642395019531,Male,False,True,True,50,True,False,No,,,,,,,One year,True,Mailed check,20.350000381469727,938.9500122070312,No,0,71,6391,,
5774-XZTQC,1,United States,California,Lakewood,90715,"33.841027, -118.078097",33.841026306152344,-118.07809448242188,Female,False,True,True,7,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.450000762939453,150.75,No,0,75,4484,,
5777-KJIRB,1,United States,California,Weimar,95736,"39.00978, -120.978273",39.00978088378906,-120.978271484375,Female,False,False,False,40,True,False,DSL,False,False,True,False,False,False,One year,True,Mailed check,50.25,2023.550048828125,No,0,25,2449,,
5777-ZPQNC,1,United States,California,Covina,91724,"34.08111, -117.853935",34.08110809326172,-117.85393524169922,Female,False,False,False,12,True,False,No,,,,,,,One year,False,Electronic check,20.149999618530273,260.70001220703125,No,0,38,4628,,
5778-BVOFB,1,United States,California,Hollister,95023,"36.875409, -121.279679",36.87540817260742,-121.27967834472656,Female,False,False,False,9,True,False,DSL,False,False,False,True,True,False,Month-to-month,True,Bank transfer (automatic),59.5,530.0499877929688,No,0,53,4011,,
5780-INQIK,1,United States,California,San Mateo,94401,"37.590421, -122.306467",37.59041976928711,-122.30646514892578,Female,False,False,False,8,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Electronic check,49.400001525878906,408.25,No,0,48,2907,,
5781-BKHOP,1,United States,California,Richmond,94801,"37.945288, -122.383941",37.945289611816406,-122.38394165039062,Female,False,True,False,72,True,True,Fiber optic,True,True,True,False,True,False,Two year,False,Bank transfer (automatic),100.6500015258789,7334.0498046875,No,0,20,6380,,
5781-RFZRP,1,United States,California,Ladera Ranch,92694,"33.569186, -117.640055",33.56918716430664,-117.64005279541016,Male,False,True,False,71,True,True,DSL,True,True,False,True,True,False,Two year,False,Credit card (automatic),73.5,5357.75,No,0,31,5431,,
5787-KXGIY,1,United States,California,Palo Alto,94303,"37.45809, -122.115398",37.458091735839844,-122.11539459228516,Male,False,True,False,72,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.299999237060547,1304.800048828125,No,0,42,4035,,
5788-YPOEG,1,United States,California,Pebble Beach,93953,"36.587497, -121.944815",36.58749771118164,-121.94481658935547,Female,False,True,True,34,True,False,DSL,True,True,True,True,True,True,Two year,False,Mailed check,84.75,2839.449951171875,No,0,51,2020,,
5789-LDFXO,1,United States,California,Baker,92309,"35.28952, -116.092214",35.289520263671875,-116.09221649169922,Male,False,False,False,24,True,True,No,,,,,,,One year,False,Electronic check,24.600000381469727,592.6500244140625,No,0,79,5448,,
5791-KAJFD,1,United States,California,Newport Beach,92662,"33.606336, -117.893042",33.6063346862793,-117.8930435180664,Female,False,True,False,56,True,True,DSL,True,False,True,False,False,True,One year,True,Bank transfer (automatic),68.75,3808.0,No,0,64,6198,,
5792-JALQC,1,United States,California,San Rafael,94901,"37.972662, -122.491452",37.97266387939453,-122.491455078125,Female,True,False,False,52,True,True,DSL,True,False,True,False,False,False,Two year,False,Bank transfer (automatic),59.849998474121094,3103.25,No,0,71,5085,,
5793-YOLJN,1,United States,California,Oro Grande,92368,"34.647959, -117.296957",34.6479606628418,-117.29695892333984,Female,False,True,True,55,True,False,No,,,,,,,Two year,False,Mailed check,21.0,1210.300048828125,No,0,24,5046,,
5795-BKOYE,1,United States,California,Sacramento,95837,"38.691607, -121.602284",38.69160842895508,-121.60228729248047,Female,False,True,True,69,True,False,DSL,False,True,True,True,False,False,One year,False,Bank transfer (automatic),59.099998474121094,4134.7001953125,No,0,71,5846,,
5795-KTGUD,1,United States,California,Ione,95640,"38.33788, -120.954202",38.3378791809082,-120.9542007446289,Female,False,True,False,68,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Bank transfer (automatic),110.80000305175781,7553.60009765625,No,0,67,4545,,
5797-APWZC,1,United States,California,San Francisco,94105,"37.789168, -122.395009",37.78916931152344,-122.39501190185547,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,90.5999984741211,90.5999984741211,Yes,1,92,2540,Competitor offered higher download speeds,1.0
5799-JRCZO,1,United States,California,North San Juan,95960,"39.423046, -120.984472",39.42304611206055,-120.9844741821289,Female,False,False,True,63,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.5,1215.0999755859375,No,0,44,4370,,
5802-ADBRC,1,United States,California,San Juan Capistrano,92675,"33.521447, -117.602555",33.521446228027344,-117.60255432128906,Female,False,True,False,50,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Mailed check,104.4000015258789,5232.89990234375,No,0,26,6100,,
5803-NQJZO,1,United States,California,Bakersfield,93305,"35.391733, -118.984109",35.39173126220703,-118.9841079711914,Male,False,True,False,72,True,True,DSL,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),67.80000305175781,4804.64990234375,No,0,74,5242,,
5804-HYIEZ,1,United States,California,Winterhaven,92283,"32.852947, -114.850784",32.85294723510742,-114.85078430175781,Male,False,True,True,70,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Electronic check,106.05000305175781,7554.0498046875,No,0,30,4583,,1.0
5804-JMYIO,1,United States,California,Glencoe,95232,"38.358464, -120.579304",38.358463287353516,-120.57930755615234,Female,False,True,True,39,True,False,No,,,,,,,Two year,False,Mailed check,19.75,757.9500122070312,No,0,61,3944,,
5804-LEPIM,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079833984375,-117.13427734375,Female,True,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.3499984741211,139.0500030517578,Yes,1,73,2671,Extra data charges,1.0
5808-TOTXO,1,United States,California,Oakland,94605,"37.758019, -122.138678",37.758018493652344,-122.13867950439453,Female,False,False,True,3,True,False,No,,,,,,,One year,True,Credit card (automatic),20.549999237060547,57.400001525878906,No,0,69,2774,,
5811-IWXYM,1,United States,California,Napa,94558,"38.489789, -122.27011",38.48978805541992,-122.27011108398438,Female,False,True,True,52,True,True,Fiber optic,False,False,True,False,True,True,One year,False,Bank transfer (automatic),101.25,5301.10009765625,No,0,25,5954,,
5813-UECBU,1,United States,California,Bridgeville,95526,"40.372532, -123.525626",40.37253189086914,-123.52562713623047,Male,True,False,False,33,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Credit card (automatic),83.8499984741211,2716.300048828125,Yes,1,79,2583,Competitor made better offer,1.0
5815-HGGHV,1,United States,California,Witter Springs,95493,"39.222323, -122.985488",39.22232437133789,-122.98548889160156,Male,False,True,False,20,True,False,DSL,True,False,False,True,False,True,One year,True,Mailed check,64.1500015258789,1274.449951171875,No,0,61,5969,,
5816-JMLGY,1,United States,California,Red Bluff,96080,"40.186772, -122.388361",40.186771392822266,-122.38835906982422,Female,False,True,False,70,True,False,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),80.4000015258789,5717.85009765625,No,0,28,6367,,
5816-QVHRX,1,United States,California,San Leandro,94579,"37.687264, -122.15728",37.68726348876953,-122.15727996826172,Female,False,False,False,37,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,False,Credit card (automatic),100.30000305175781,3541.39990234375,No,0,44,4040,,1.0
5816-SCGFC,1,United States,California,Fullerton,92835,"33.902211, -117.914922",33.9022102355957,-117.91492462158203,Female,True,False,False,7,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,51.29999923706055,419.3500061035156,No,0,46,3660,,
5820-PTRYM,1,United States,California,Chula Vista,91913,"32.64164, -116.985026",32.641639709472656,-116.98502349853516,Female,True,True,False,56,True,True,DSL,True,True,True,True,False,False,One year,True,Credit card (automatic),68.44999694824219,4014.0,No,0,79,4368,,
5821-MMEIL,1,United States,California,Nipton,92364,"35.478736, -115.516984",35.478736877441406,-115.51698303222656,Female,False,True,False,57,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.899999618530273,1115.5999755859375,No,0,48,4408,,
5825-XJOCM,1,United States,California,Gazelle,96034,"41.411315, -122.697236",41.41131591796875,-122.69723510742188,Male,False,False,True,48,True,True,DSL,True,True,True,False,False,False,One year,True,Bank transfer (automatic),64.4000015258789,3035.35009765625,No,0,45,2545,,
5827-MWCZK,1,United States,California,Boonville,95415,"39.025867, -123.381544",39.0258674621582,-123.38154602050781,Male,False,True,True,56,True,True,Fiber optic,False,True,False,True,True,False,Month-to-month,True,Credit card (automatic),96.94999694824219,5432.2001953125,No,0,66,6484,,1.0
5828-AVIPD,1,United States,California,Sierraville,96126,"39.559709, -120.345639",39.55970764160156,-120.34564208984375,Male,False,True,False,19,True,True,Fiber optic,False,False,False,True,True,True,One year,True,Electronic check,100.94999694824219,1875.550048828125,Yes,1,73,4072,Don't know,
5828-DWPIL,1,United States,California,Livermore,94550,"37.571748, -121.659562",37.571746826171875,-121.65956115722656,Male,True,True,False,62,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,True,Electronic check,89.0999984741211,5618.2998046875,No,0,25,4415,,1.0
5829-NVSQN,1,United States,California,Gonzales,93926,"36.52588, -121.396719",36.52587890625,-121.39672088623047,Female,False,True,False,23,True,False,DSL,True,False,True,True,False,True,One year,True,Bank transfer (automatic),68.75,1689.449951171875,No,0,34,3519,,
5832-EXGTT,1,United States,California,Burbank,91501,"34.188339, -118.300942",34.18833923339844,-118.30094146728516,Male,False,True,True,29,True,False,DSL,True,False,False,False,False,True,Month-to-month,True,Mailed check,60.20000076293945,1834.1500244140625,No,0,76,5517,,
5832-TRLPB,1,United States,California,Milpitas,95035,"37.441931, -121.878502",37.441932678222656,-121.87850189208984,Male,False,False,False,29,True,False,DSL,False,False,True,True,True,True,One year,True,Bank transfer (automatic),75.3499984741211,2243.89990234375,No,0,77,4422,,
5832-XKAES,1,United States,California,Sierraville,96126,"39.559709, -120.345639",39.55970764160156,-120.34564208984375,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),69.80000305175781,134.6999969482422,Yes,1,74,2320,Don't know,1.0
5834-ASPWA,1,United States,California,Jamul,91935,"32.695681, -116.798386",32.695682525634766,-116.79838562011719,Male,False,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.44999694824219,75.44999694824219,Yes,1,74,5518,Attitude of support person,1.0
5835-BEQEU,1,United States,California,Westley,95387,"37.546007, -121.28257",37.54600524902344,-121.2825698852539,Male,False,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.94999694824219,228.39999389648438,Yes,1,92,4428,Don't know,1.0
5837-LXSDN,1,United States,California,Angwin,94508,"38.542448, -122.419923",38.54244613647461,-122.419921875,Female,False,True,True,21,True,False,DSL,False,True,False,False,True,False,One year,True,Credit card (automatic),58.849998474121094,1215.449951171875,No,0,25,2845,,
5839-SUYVZ,1,United States,California,Orange,92868,"33.787796, -117.875928",33.78779602050781,-117.87593078613281,Male,False,False,False,16,True,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),74.55000305175781,1170.5,No,0,70,2893,,1.0
5840-NVDCG,1,United States,California,Pacoima,91331,"34.255442, -118.421314",34.25544357299805,-118.42131042480469,Female,False,True,True,16,True,False,DSL,True,True,False,True,False,True,Two year,False,Bank transfer (automatic),68.25,1114.8499755859375,No,0,43,3559,,
5842-POCOP,1,United States,California,Randsburg,93554,"35.405722, -117.773354",35.405723571777344,-117.77335357666016,Female,False,True,False,5,True,False,Fiber optic,True,False,True,False,False,True,Month-to-month,True,Mailed check,88.9000015258789,454.1499938964844,Yes,1,79,4356,Competitor offered higher download speeds,1.0
5843-TTHGI,1,United States,California,Sunnyvale,94086,"37.378541, -122.020456",37.3785400390625,-122.02045440673828,Female,False,False,False,18,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Mailed check,50.0,892.7000122070312,No,0,49,4952,,
5844-QVTAT,1,United States,California,Irvine,92620,"33.716136, -117.752574",33.71613693237305,-117.75257110595703,Female,False,True,False,33,True,False,DSL,True,True,True,False,False,False,One year,True,Mailed check,58.45000076293945,1955.4000244140625,No,0,21,4276,,
5845-BZZIB,1,United States,California,Frazier Park,93222,"34.907911, -119.234281",34.90790939331055,-119.23428344726562,Male,False,True,True,35,True,False,No,,,,,,,Two year,False,Mailed check,20.100000381469727,655.2999877929688,No,0,65,4517,,
5846-ABOBJ,1,United States,California,Los Angeles,90034,"34.030578, -118.399613",34.03057861328125,-118.39961242675781,Male,False,True,False,71,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.450000762939453,1730.6500244140625,No,0,72,4766,,
5846-NEQVZ,1,United States,California,Mission Viejo,92691,"33.611945, -117.665867",33.61194610595703,-117.6658706665039,Male,False,True,False,71,True,False,DSL,True,False,True,True,False,True,Two year,True,Credit card (automatic),70.8499984741211,4973.39990234375,No,0,25,5328,,
5846-QFDFI,1,United States,California,Pine Valley,91962,"32.800671, -116.483363",32.8006706237793,-116.48336029052734,Female,False,True,True,33,True,True,Fiber optic,False,True,True,True,False,False,Month-to-month,False,Credit card (automatic),88.5999984741211,2888.699951171875,No,0,78,3648,,1.0
5847-MXBEO,1,United States,California,Helm,93627,"36.520537, -120.118055",36.520538330078125,-120.11805725097656,Male,False,False,False,22,True,False,No,,,,,,,One year,False,Mailed check,20.299999237060547,475.1000061035156,No,0,50,4510,,
5848-FHRFC,1,United States,California,Santa Monica,90405,"34.005439, -118.477507",34.00543975830078,-118.47750854492188,Female,False,False,False,68,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.049999237060547,1386.9000244140625,No,0,63,5740,,
5849-ASHZJ,1,United States,California,Palo Alto,94306,"37.416159, -122.131337",37.416160583496094,-122.13134002685547,Male,False,False,True,27,True,False,No,,,,,,,One year,False,Credit card (automatic),20.049999237060547,552.9000244140625,No,0,65,2400,,
5850-BDWCY,1,United States,California,Los Angeles,90045,"33.954017, -118.402447",33.954017639160156,-118.40245056152344,Female,False,False,False,6,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.200000762939453,123.6500015258789,No,0,26,5029,,
5854-KSRBJ,1,United States,California,San Clemente,92673,"33.4725, -117.584273",33.47249984741211,-117.58427429199219,Male,False,True,True,70,True,True,No,,,,,,,Two year,False,Mailed check,25.399999618530273,1782.050048828125,No,0,33,4954,,
5855-EIBDE,1,United States,California,Orangevale,95662,"38.689174, -121.218435",38.68917465209961,-121.21843719482422,Female,False,True,False,49,True,True,Fiber optic,True,True,True,True,False,True,Two year,False,Credit card (automatic),106.6500015258789,5174.35009765625,No,0,57,5948,,
5857-TYBCJ,1,United States,California,Dixon,95620,"38.392821, -121.799917",38.392822265625,-121.79991912841797,Male,True,True,False,44,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,89.19999694824219,4040.199951171875,No,0,36,2925,,1.0
5857-XRECV,1,United States,California,Manteca,95336,"37.830267, -121.201018",37.83026885986328,-121.20101928710938,Female,False,False,True,2,True,False,No,,,,,,,One year,False,Bank transfer (automatic),20.5,38.25,No,0,47,4486,,
5858-EAFCZ,1,United States,California,Rialto,92377,"34.156758, -117.404686",34.15675735473633,-117.4046859741211,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.45000076293945,44.45000076293945,No,0,74,3498,,
5859-HZYLF,1,United States,California,San Jose,95133,"37.371862, -121.860349",37.37186050415039,-121.8603515625,Male,False,True,True,26,True,False,No,,,,,,,Two year,True,Credit card (automatic),19.149999618530273,515.75,No,0,58,4347,,
5862-BRIXZ,1,United States,California,Santa Maria,93458,"34.95934, -120.490081",34.9593391418457,-120.49008178710938,Male,False,False,False,46,False,,DSL,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),60.75,2893.39990234375,No,0,36,2694,,
5863-OOKCL,1,United States,California,Cayucos,93430,"35.511833, -120.918713",35.51183319091797,-120.91871643066406,Female,False,False,False,10,True,False,No,,,,,,,Month-to-month,False,Mailed check,18.850000381469727,163.1999969482422,No,0,62,5949,,
5868-CZJDR,1,United States,California,Linden,95236,"38.047746, -121.030499",38.04774475097656,-121.03050231933594,Male,False,False,False,1,False,,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,31.350000381469727,31.350000381469727,Yes,1,85,3605,Attitude of service provider,
5868-YTYKS,1,United States,California,Davenport,95017,"37.114335, -122.237162",37.11433410644531,-122.2371597290039,Male,False,False,True,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,20.25,20.25,No,0,48,2448,,
5868-YWPDW,1,United States,California,Sherman Oaks,91423,"34.146957, -118.432138",34.14695739746094,-118.43213653564453,Male,True,True,False,6,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,84.19999694824219,519.1500244140625,Yes,1,72,5834,Limited range of services,1.0
5871-DGTXZ,1,United States,California,River Pines,95675,"38.545775, -120.743325",38.5457763671875,-120.74332427978516,Male,False,False,False,32,True,False,No,,,,,,,One year,False,Mailed check,19.799999237060547,607.7000122070312,No,0,38,4636,,
5872-OEQNH,1,United States,California,Carmichael,95608,"38.626128, -121.328011",38.626129150390625,-121.32801055908203,Female,False,False,False,60,False,,DSL,True,False,True,False,False,True,One year,True,Electronic check,44.45000076293945,2773.89990234375,No,0,48,4928,,
5875-YPQFJ,1,United States,California,Fremont,94555,"37.555473, -122.080312",37.55547332763672,-122.08031463623047,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.9000015258789,69.9000015258789,Yes,1,84,5367,Competitor offered higher download speeds,1.0
5876-HZVZM,1,United States,California,West Covina,91792,"34.024405, -117.898722",34.02440643310547,-117.89871978759766,Female,False,True,True,6,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Credit card (automatic),55.900001525878906,365.3500061035156,Yes,1,87,4914,Attitude of service provider,
5876-QMYLD,1,United States,California,Earp,92242,"34.137742, -114.36514",34.13774108886719,-114.36514282226562,Female,False,True,False,23,True,False,No,,,,,,,One year,False,Mailed check,20.049999237060547,415.1000061035156,No,0,9,3742,,
5879-HMFFH,1,United States,California,Cassel,96016,"40.936285, -121.572692",40.936283111572266,-121.57269287109375,Female,False,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),88.05000305175781,6520.7998046875,No,0,42,6247,,
5879-SESNB,1,United States,California,Moraga,94556,"37.827946, -122.107185",37.827945709228516,-122.10718536376953,Female,False,False,False,11,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,75.25,888.6500244140625,No,0,75,5902,,1.0
5882-CMAZQ,1,United States,California,National City,91950,"32.67102, -117.095235",32.6710205078125,-117.0952377319336,Female,False,True,True,5,False,,DSL,False,True,False,True,False,False,Month-to-month,False,Electronic check,34.25,163.5500030517578,No,0,21,5100,,
5883-GTGVD,1,United States,California,Biola,93606,"36.798882, -120.019511",36.79888153076172,-120.0195083618164,Male,False,False,False,19,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.94999694824219,1931.75,Yes,1,76,3670,Attitude of service provider,1.0
5884-FBCTL,1,United States,California,Shafter,93263,"35.490705, -119.286833",35.49070358276367,-119.28683471679688,Female,False,True,True,72,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),25.100000381469727,1857.8499755859375,No,0,67,5611,,
5884-GCYMI,1,United States,California,Truckee,96161,"39.342498, -120.247127",39.342498779296875,-120.24712371826172,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,69.4000015258789,69.4000015258789,Yes,1,84,2847,Product dissatisfaction,1.0
5886-VLQVU,1,United States,California,Grand Terrace,92313,"34.029175, -117.307211",34.0291748046875,-117.30721282958984,Male,False,True,False,35,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Bank transfer (automatic),89.8499984741211,3161.199951171875,No,0,78,4945,,1.0
5887-IKKYO,1,United States,California,Pomona,91768,"34.067932, -117.785168",34.06793212890625,-117.78517150878906,Male,False,True,True,58,True,True,Fiber optic,False,False,True,True,False,True,Two year,False,Bank transfer (automatic),94.3499984741211,5563.64990234375,No,0,49,4777,,
5889-JTMUL,1,United States,California,Castaic,91384,"34.506627, -118.699048",34.50662612915039,-118.69905090332031,Female,True,True,False,50,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,95.05000305175781,4888.7001953125,Yes,1,92,5863,Price too high,1.0
5889-LFOLL,1,United States,California,Canby,96015,"41.486953, -120.913975",41.48695373535156,-120.91397857666016,Female,False,False,False,13,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.5999984741211,1115.199951171875,Yes,1,77,2659,Competitor offered more data,1.0
5893-KCLGT,1,United States,California,Sunland,91040,"34.282704, -118.312929",34.2827033996582,-118.31292724609375,Female,False,False,True,72,True,False,No,,,,,,,Two year,True,Mailed check,19.75,1567.0,No,0,78,5478,,
5893-PYOLZ,1,United States,California,San Leandro,94578,"37.704384, -122.126703",37.704383850097656,-122.12670135498047,Male,False,False,False,56,True,False,DSL,False,True,True,True,True,True,Two year,True,Credit card (automatic),81.80000305175781,4534.4501953125,No,0,75,4399,,
5895-QSXOD,1,United States,California,Alleghany,95910,"39.467828, -120.841386",39.46782684326172,-120.84138488769531,Male,False,False,False,9,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.05000305175781,657.5,No,0,63,3522,,1.0
5896-NPFWW,1,United States,California,Visalia,93292,"36.37559, -119.211689",36.37559127807617,-119.2116928100586,Male,False,True,False,3,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Electronic check,50.150001525878906,168.14999389648438,Yes,1,86,3273,Competitor offered higher download speeds,
5897-ZYEKH,1,United States,California,Lincoln,95648,"38.922812, -121.312005",38.922813415527344,-121.31200408935547,Female,True,True,False,67,True,True,Fiber optic,True,True,False,False,True,True,One year,True,Electronic check,105.5999984741211,7112.14990234375,No,0,45,5768,,
5898-IGSLP,1,United States,California,Mountain View,94041,"37.388349, -122.075299",37.38834762573242,-122.07530212402344,Male,False,True,True,31,True,True,Fiber optic,True,False,True,True,False,False,Month-to-month,False,Electronic check,89.30000305175781,2823.0,No,0,46,2132,,1.0
5899-MQZZL,1,United States,California,San Ysidro,92173,"32.555828, -117.040073",32.55582809448242,-117.04006958007812,Female,False,False,False,13,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,75.0,999.4500122070312,Yes,1,68,2189,Competitor offered higher download speeds,1.0
5899-OUVKV,1,United States,California,Sacramento,95821,"38.625096, -121.383658",38.62509536743164,-121.38365936279297,Male,False,False,False,31,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,94.5,2979.199951171875,No,0,42,3949,,1.0
5902-WBLSE,1,United States,California,Bonita,91902,"32.67117, -117.00232",32.67116928100586,-117.0023193359375,Female,False,True,True,70,True,False,No,,,,,,,Two year,True,Credit card (automatic),20.149999618530273,1411.199951171875,No,0,67,5219,,
